,title,documents,links
472,"
                Diagnosis - Schizophrenia
              ","If you or a friend or relative are diagnosed with schizophrenia, you may feel anxious about what will happen. You may be worried about the stigma attached to the condition, or feel frightened and withdrawn.It's important to remember that a diagnosis can be a positive step towards getting good, straightforward information about the illness and the kinds of treatment and services available.",https://www.nhs.uk/mental-health/conditions/schizophrenia/diagnosis/
473,"
                Diagnosis - Schizophrenia
              ","Children and young people with a first episode of schizophrenia should be referred urgently to a specialist mental health service.This should be either children and young people's mental health services (CYPMHS) for those aged up to 17, or an early intervention service for those aged 14 years or over, that includes a consultant psychiatrist with training in children and young people's mental health.For more information, see the National Institute for Health and Care Excellence (NICE) guidelines on psychosis and schizophrenia in children and young people.",https://www.nhs.uk/mental-health/conditions/schizophrenia/diagnosis/
474,"
                Treatment - Schizophrenia
              ","Schizophrenia is usually treated with an individually tailored combination of talking therapy and medicine.Most people with schizophrenia are treated by community mental health teams (CMHTs).The goal of the CMHT is to provide day-to-day support and treatment while ensuring you have as much independence as possible.A CMHT can be made up of and provide access to:During your first episode of schizophrenia, you should initially be referred to an early intervention team. These specialist teams provide treatment and support, and are usually made up of psychiatrists, psychologists, mental health nurses, social workers and support workers.Depending on your needs, you may be in regular contact with just 1 or 2 members of the team or you may need help from the entire CMHT.",https://www.nhs.uk/mental-health/conditions/schizophrenia/treatment/
475,"
                Treatment - Schizophrenia
              ","People with complex mental health conditions are usually entered into a treatment process known as a care programme approach (CPA). A CPA is essentially a way of ensuring you receive the right treatment for your needs.There are 4 stages to a CPA:You'll work together with your healthcare team to develop a care plan. The care plan may involve an advance statement or crisis plan, which can be followed in an emergency.   Your care plan should include a combined healthy eating and physical activity programme and support for giving up smoking, if you smoke.  Your care co-ordinator will be responsible for making sure all members of your healthcare team, including your GP, have a copy of your care plan.",https://www.nhs.uk/mental-health/conditions/schizophrenia/treatment/
476,"
                Treatment - Schizophrenia
              ","People with schizophrenia can experience what is known as an acute schizophrenic episode. During an acute episode the symptoms of psychosis, where a person is unable to tell the difference between reality and their imagination, can become overwhelming.During this time, a person may require a more intensive level of care than a CMHT can provide, to help keep them safe from harm.A treatment option is to contact a home treatment or crisis resolution team (CRT).CRTs care for people with serious mental health conditions who are currently experiencing an acute and severe psychiatric episode, sometimes called a 'crisis'.The aim of a CRT is to support people without having to admit them to a hospital (but they can arrange admission if needed).The CRT aims to treat people in the least restrictive environment possible, ideally in or near their home. This can be in your own home, in a dedicated crisis residential home or hostel, or in a day care centre.CRTs are also responsible for planning aftercare once the crisis has passed to prevent a further crisis occurring.Your care co-ordinator should be able to provide you and your friends or family with contact information in the event of a crisis.People who are undergoing a very severe schizophrenia episode may require in-patient care at a hospital or psychiatric clinic.If a person’s care team think they would be best cared for in a hospital or clinic, they will explain that to the person and encourage them to admit themselves for care.There may be times when a person refuses to go into hospital but the clinic feels that they do not have the mental capacity to make an informed decision about their own care. Read more about how health professionals assess a person’s capacity to make a decision.In situations like this the Mental Health Act (2007) does legally allow a person to be compulsorily detained at a hospital or clinic. It must be thought that detention is necessary to protect:Sometimes the wards need to be locked for the safety of the people being cared for.All people being treated in hospital will stay only as long as is absolutely necessary for them to receive appropriate treatment and arrange aftercare.An independent panel will regularly review your case and progress. Once they feel you're no longer a danger to yourself and others, you'll be discharged from hospital. However, your care team may recommend you remain in hospital voluntarily.More serious acute schizophrenic episodes may need to be cared for in a psychiatric ward at a hospital or clinic.If the care team think a person would be best cared for on a ward, they will talk to the person and encourage them to admit themselves voluntarily to hospital.Rarely, if a person's care team feels they are not able to make the decision for themselves they may need to be admitted under the Mental Health Act (2007). This is sometimes called 'compulsorily admission'.It's only possible for someone to be compulsorily admitted to a hospital if they have a severe mental health condition and it's in the best interests of:All people being treated in hospital will stay only as long as is absolutely necessary for them to receive appropriate treatment and arrange aftercare.An independent panel will regularly review the person's progress. Once they feel the level of risk has lowered, the person can be discharged from hospital. However, the care team may recommend they stay in hospital voluntarily.If it's felt there's a significant risk of future acute schizophrenic episodes occurring, you may want to write an advance statement.An advance statement is a series of written instructions about what you would like your family or friends to do in case you experience another acute schizophrenic episode. You may also want to include contact details for your care co-ordinator.An advanced statement can also give instructions on how you want to be cared for if you're not in a position to make decisions about treatment yourself.These instructions can include your wishes regarding your treatment and who you would like to be contacted, such as a family member or a friend, in the event of a crisis.Advanced statements are not legally binding, so health professionals will always act in your best interest when required, but they will follow your wishes whenever possible.If you want to make an advance statement, talk to your care co-ordinator, psychiatrist or GP.",https://www.nhs.uk/mental-health/conditions/schizophrenia/treatment/
477,"
                Treatment - Schizophrenia
              ","Antipsychotics are usually recommended as the initial treatment for the symptoms of an acute schizophrenic episode. They work by blocking the effect of the chemical dopamine, or other chemicals on the brain.Antipsychotics can usually reduce feelings of anxiety or aggression within a few hours of use, but may take several days or weeks to reduce other symptoms, such as hallucinations or delusional thoughts.Your doctor may recommend a physical examination, and possibly some scans, such as an ECG. It's important that your doctor gives you a thorough physical examination before you start taking antipsychotics, and that you work together to find the right one for you.Antipsychotics can be taken orally as a pill, or be given as an injection known as a depot. Several slow-release antipsychotics are available. These require you to have one injection every 1 to 4 weeks. You will usually be given the lowest dose possible that it thought able to effectively control symptoms.You may only need antipsychotics until your acute schizophrenic episode has passed.However, most people take medication for 1 or 2 years after their first psychotic episode to prevent further acute schizophrenic episodes occurring, and for longer if the illness is recurrent.There are 2 main types of antipsychotics:The choice of antipsychotic should be made following a discussion between you and your psychiatrist about the likely benefits and side effects.Both typical and atypical antipsychotics can cause side effects, although not everyone will experience them and the severity will differ from person to person.The side effects of typical antipsychotics include:Side effects of both typical and atypical antipsychotics include:Antipsychotics can also cause side effects which may need to be monitored while you are taking them. These include:Tell your care co-ordinator, psychiatrist or GP if your side effects become severe. There may be an alternative antipsychotic you can take or additional medicines that will help you deal with the side effects.If you do not benefit from your antipsychotic medicine after taking it regularly for several weeks, an alternative can be tried. It's important to work with your treatment team to find the right medicine for you.Do not stop taking your antipsychotics without first consulting your care co-ordinator, psychiatrist or GP. If you stop taking them, you could have a relapse of symptoms.Your medicine and any side effects will be closely monitored for the first few months. After this your medicine should be reviewed at least once a year.",https://www.nhs.uk/mental-health/conditions/schizophrenia/treatment/
478,"
                Treatment - Schizophrenia
              ","Talking therapies can help people with schizophrenia cope with the symptoms of hallucinations or delusions better.They can also help treat some of the negative symptoms of schizophrenia, such as apathy or a lack of enjoyment and interest in things you used to enjoy.Talking therapies for schizophrenia work best when they're combined with antipsychotic medication.Common talking therapies for schizophrenia include:Cognitive behavioural therapy (CBT) aims to help you identify the thinking patterns that are causing you to have unwanted feelings and behaviour, and learn to change this thinking with more realistic and useful thoughts.For example, you may be taught to recognise examples of delusional thinking. You may then receive help and advice about how to avoid acting on these thoughts.Most people require a series of CBT sessions over the course of a number of months. CBT sessions usually last for about an hour.Your GP or care co-ordinator should be able to arrange a referral to a CBT therapist.Family therapy aims to support the person with schizophrenia and the people they live with or are close to, such as partners or family members.It can help everybody that may be affected by schizophrenia, not just the individual living with the condition.It usually involves informal sessions over the course of 6 months.Family therapy sessions may include:If you think you and your family could benefit from family therapy, speak to your care co-ordinator or GP.Arts therapies are designed to promote creative expression. Working with an arts therapist in a small group or individually can allow you to express your experiences with schizophrenia.Some people find expressing things in a non-verbal way through the arts can provide a new experience of schizophrenia and help them develop new ways of relating to others.Arts therapies have been shown to alleviate the negative symptoms of schizophrenia in some people.The National Institute for Health and Care Excellence (NICE) recommends that arts therapies are provided by an arts therapist registered with the Health and Care Professions Council who has experience of working with people with schizophrenia.",https://www.nhs.uk/mental-health/conditions/schizophrenia/treatment/
479,"
                Living with - Schizophrenia
              ","Most people with schizophrenia make a recovery, although many will experience the occasional return of symptoms (relapses).Support and treatment can help you to manage your condition and the impact it has on your life.Caring for your own health can also make treating your condition easier and help reduce anxiety, depression and fatigue. It can help you have a better quality of life and be more active and independent.Self care includes:As part of the care programme approach, you'll be in contact with your healthcare team regularly.Having a good relationship with the team means you can easily discuss your symptoms or concerns. The more they know, the more they can help you.",https://www.nhs.uk/mental-health/conditions/schizophrenia/living-with/
480,"
                Living with - Schizophrenia
              ","Learning to recognise the signs that you're becoming unwell can help you manage your illness. Signs can include losing your appetite, feeling anxious or stressed, or having disturbed sleep.You may also notice some milder symptoms developing, such as:You may also want to ask someone you trust to tell you if they notice your behaviour changing.Recognising the initial signs of an acute schizophrenic episode can be useful, as it may be prevented through the use of antipsychotic medicines and extra support.If you have another acute episode of schizophrenia, your written care plan should be followed, particularly any advance statement or crisis plan.Your care plan will include the likely signs of a developing relapse and the steps to take, including emergency contact numbers.Read about treating schizophrenia for information about advance statements.",https://www.nhs.uk/mental-health/conditions/schizophrenia/living-with/
481,"
                Living with - Schizophrenia
              ","It's important to take your medicine as prescribed, even if you start to feel better. Continuous medicine can help prevent relapses.If you have questions or concerns about medicine you're taking or any side effects, talk to your GP or care co-ordinator.It may also be useful to read the information leaflet that comes with the medicine about possible interactions with other drugs or supplements.It's worth checking with your healthcare team if you plan to take any over-the-counter remedies, such as painkillers, or any nutritional supplements, as these can sometimes interfere with your medicine.",https://www.nhs.uk/mental-health/conditions/schizophrenia/living-with/
482,"
                Living with - Schizophrenia
              ","As well as monitoring your mental health, your healthcare team and GP should monitor your physical health.A healthy lifestyle, including having a balanced diet with lots of fruit and vegetables and taking regular exercise, is good for you and can reduce your risk of developing cardiovascular disease or diabetes. You should also try to avoid too much stress and have a regular sleep pattern.You should have a check-up with a GP at least once a year to monitor your risk of developing cardiovascular disease or diabetes. This will include recording your weight, checking your blood pressure, and having any appropriate blood tests.Find out more about annual health checks for people with severe mental health conditionsStopping smoking has been shown to improve the mental health of people with schizophrenia. It also reduces your risk of cancer, heart disease and stroke. Find out how stopping smoking can improve your mental health.You can ask your GP about NHS support, as well as stop smoking medicines such as patches, gum or inhalers. You can also go to NHS Quit smoking to find out more.If you take antipsychotic medicines and want to stop smoking, or you start smoking again if you stopped, it's very important to talk to your GP or psychiatrist.The dosage of your prescription drugs may need to be monitored and the amount you have to take could be reduced depending on if you smoke.Regularly drinking more than the recommended amount of alcohol or using illegal drugs can trigger psychosis and make symptoms of schizophrenia worse. Alcohol and drug use can also cause other mental health problems, such as depression and anxiety as well as causing damage to your physical health.Drugs and alcohol can also react badly with antipsychotic medicines.If you're currently using drugs or alcohol and finding it hard to stop, ask your care co-ordinator or GP for help.",https://www.nhs.uk/mental-health/conditions/schizophrenia/living-with/
483,"
                Living with - Schizophrenia
              ","In the course of your treatment for schizophrenia, you'll be involved with many different services. Some are accessed through referral from a GP, others through the local authority.These services may include:",https://www.nhs.uk/mental-health/conditions/schizophrenia/living-with/
484,"
                Living with - Schizophrenia
              ","Avoid too much stress, including work-related stress. If you're employed, you may be able to work shorter hours or in a more flexible way.Under the Equality Act 2010, all employers must make reasonable adjustments for people with disabilities, including people diagnosed with schizophrenia or other mental illnesses.Several organisations provide support, training and advice for people with schizophrenia who wish to continue working.Your community mental health team is a good first point of contact to find out what services and support are available for you.Mental health charities such as Mind or Rethink Mental Illness are also excellent sources of information on training and employment.If you're unable to work as a result of your mental illness, you're entitled to financial support, such as Incapacity Benefit.",https://www.nhs.uk/mental-health/conditions/schizophrenia/living-with/
485,"
                Living with - Schizophrenia
              ","Many people find it helpful to meet other people with the same experiences for mutual support and to share ideas. It's also an important reminder that you're not alone.Charities and support groups allow individuals and families to share experiences and coping strategies, campaign for better services, and provide support.Useful charities, support groups and associations include:There are also other places that offer support to people with schizophrenia and other mental illnesses.Even if you do not have a job or are unable to work, it's still important to go out and do everyday things and give a structure to your week.Many people regularly go to a day hospital, day centre or community mental health centre. These offer a range of activities that allow you to get active again and spend some time in the company of other people.These provide training to help you develop your work skills and support you back into work. They often have contacts with local employers.This could be a bedsit or flat where there's someone around who is trained to support you and help you deal with day-to-day problems.You may be offered the chance to meet regularly with a trained peer support worker who has recovered from psychosis or schizophrenia themselves.",https://www.nhs.uk/mental-health/conditions/schizophrenia/living-with/
486,"
                Living with - Schizophrenia
              ","Friends, relatives and partners have a vital role in helping people with schizophrenia recover, and make a relapse less likely.Do not blame the person with schizophrenia or tell them to ""pull themselves together"", or blame other people. Instead you could try to offer them support and understanding about how they are feeling.It's important to stay positive and supportive when dealing with a friend or loved one's mental illness.As well as supporting the person with schizophrenia, you may want to get support to cope with your own feelings. Several voluntary organisations provide help and support for carers.The care team may be able to provide you with an assessment about your own needs, which you can share with your GP if needed.The care team can also offer you information to help you understand what schizophrenia is, how it affects people, and how you can help.You should have a discussion with the care team about what to do in the event of a crisis.As part of someone's treatment, you may be offered family therapy. This can provide information and support for the person with schizophrenia and their family.Friends and family can play a major role by monitoring the person's mental state, watching out for any signs of relapse, and encouraging them to take their medication and attend medical appointments.If you're the nearest relative of a person who has schizophrenia, you have certain rights that can be used to protect the patient's interests.These include requesting that the local social services authority ask an approved mental health professional to consider whether the person with schizophrenia should be detained in hospital.Additional help, including financial support, may also be available for you if you are caring for a family member, friend or partner with schizophrenia.",https://www.nhs.uk/mental-health/conditions/schizophrenia/living-with/
487,"
                Living with - Schizophrenia
              ","People with schizophrenia have increased risk of suicide then the general population.The risk may be higher after an acute episode or hospital stay.This and other stresses, such as financial worries or feeling isolated, can lead to symptoms of depression.Signs you may be depressed include feeling particularly down over the last month and no longer taking pleasure in the things you used to enjoy.Do not ignore these symptoms. If depression is not treated, it can worsen and lead to suicidal thoughts.If you have symptoms or depression, or any suicidal thoughts, it's very important that you immediately tell your GP or care-coordinator.You can also call the Samaritans on 116 123 at any time of the day or night.The warning signs that people with depression and schizophrenia may be considering suicide include:If you see any of these warning signs:If you feel there's an immediate danger of the person attempting to end their life (suicide), stay with them or have someone else stay with them. Remove all available means of suicide, such as sharp objects and medication.",https://www.nhs.uk/mental-health/conditions/schizophrenia/living-with/
488,"
                Overview - Seasonal affective disorder (SAD)
              ","Seasonal affective disorder (SAD) is a type of depression that comes and goes in a seasonal pattern.SAD is sometimes known as ""winter depression"" because the symptoms are usually more apparent and more severe during the winter.Some people with SAD may have symptoms during the summer and feel better during the winter.",https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/overview/
489,"
                Overview - Seasonal affective disorder (SAD)
              ","Symptoms of SAD can include:For some people, these symptoms can be severe and have a significant impact on their day-to-day activities.Read more about the symptoms of SAD",https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/overview/
490,"
                Overview - Seasonal affective disorder (SAD)
              ","You should consider seeing the GP if you think you might have SAD and you're struggling to cope.The GP can carry out an assessment to check your mental health. They may ask you about your mood, lifestyle, eating habits and sleeping patterns, plus any seasonal changes in your thoughts and behaviour.Read more about diagnosing SAD",https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/overview/
491,"
                Overview - Seasonal affective disorder (SAD)
              ","The exact cause of SAD is not fully understood, but it's often linked to reduced exposure to sunlight during the shorter autumn and winter days.The main theory is that a lack of sunlight might stop a part of the brain called the hypothalamus working properly, which may affect the:It's also possible that some people are more vulnerable to SAD as a result of their genes, as some cases appear to run in families.",https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/overview/
492,"
                Overview - Seasonal affective disorder (SAD)
              ",A range of treatments are available for SAD. The GP will recommend the most suitable treatment programme for you.The main treatments are:Read more about how seasonal affective disorder is treated,https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/overview/
493,"
                Diagnosis - Seasonal affective disorder (SAD)
              ",Visit a GP if you have symptoms of seasonal affective disorder (SAD). Effective treatments are available if you're diagnosed with the condition.The GP may carry out a psychological assessment to check your mental health. They may ask about:The GP may also carry out a brief physical examination.,https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/diagnosis/
494,"
                Diagnosis - Seasonal affective disorder (SAD)
              ",SAD can be difficult to diagnose because there are many other types of depression that have similar symptoms.It may take some time before you and a GP realise that your symptoms are forming a regular pattern.A diagnosis of SAD can usually be confirmed if:,https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/diagnosis/
495,"
                Symptoms - Seasonal affective disorder (SAD)
              ","The symptoms of seasonal affective disorder (SAD) are similar to those of normal depression, but they occur repetitively at a particular time of year.They usually start in the autumn or winter and improve in the spring.The nature and severity of SAD varies from person to person. For some, it may be mild while for others it can be severe and have a significant impact on their day-to-day life.",https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/symptoms/
496,"
                Symptoms - Seasonal affective disorder (SAD)
              ","Signs that you may be depressed include:A small number of people will experience these symptoms in phases that are separated by ""manic"" periods where they feel happy, energetic and much more sociable.",https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/symptoms/
497,"
                Symptoms - Seasonal affective disorder (SAD)
              ","In addition to symptoms of depression, you may also:These symptoms may make everyday activities increasingly difficult.",https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/symptoms/
498,"
                Symptoms - Seasonal affective disorder (SAD)
              ",You should see a GP if you think you might have SAD and you're finding it difficult to cope.There are a number of helpful treatments the GP may be able to recommend.Read more about diagnosing SAD and treating SAD,https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/symptoms/
499,"
                Treatment - Seasonal affective disorder (SAD)
              ","A number of treatments are available for seasonal affective disorder (SAD), including cognitive behavioural therapy (CBT), antidepressants and light therapy.A GP will recommend the most suitable treatment option for you, based on the nature and severity of your symptoms. This may involve using a combination of treatments to get the best results.",https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/treatment/
500,"
                Treatment - Seasonal affective disorder (SAD)
              ","The National Institute for Health and Care Excellence (NICE) recommends that SAD should be treated in the same way as other types of depression.This includes using talking therapies, such as cognitive behavioural therapy (CBT) or medicine, such as antidepressants.Light therapy is also a popular treatment for SAD, although NICE says it's not clear whether it's effective.See the NICE guidance, depression in adults: treatment and management.",https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/treatment/
501,"
                Treatment - Seasonal affective disorder (SAD)
              ","There are a number of things you can do to help improve your symptoms:It can also be helpful to talk to your family and friends about SAD, so they understand how your mood changes during the winter. This can help them to support you more effectively.",https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/treatment/
502,"
                Treatment - Seasonal affective disorder (SAD)
              ","Talking therapies focus on both psychological aspects (how your brain functions) and social aspects (how you interact with others).Cognitive behavioural therapy (CBT) is a talking therapy based on the idea that the way we think and behave affects the way we feel. Changing the way you think about situations and what you do about them can help you feel better.If you have CBT, you'll have a number of sessions with a specially trained therapist, usually over several weeks or months. Your programme could be:Read more about CBTCounselling is another type of talking therapy that involves talking to a trained counsellor about your worries and problems.During psychodynamic psychotherapy you discuss how you feel about yourself and others and talk about experiences in your past. The aim of the sessions is to find out whether anything in your past is affecting how you feel today.It's not clear exactly how effective these 2 therapies are in treating depression.Read more about psychotherapy",https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/treatment/
503,"
                Treatment - Seasonal affective disorder (SAD)
              ","Antidepressants are often prescribed to treat depression and are also sometimes used to treat severe cases of SAD, although the evidence to suggest they're effective in treating SAD is limited.Antidepressants are thought to be most effective if taken at the start of winter before symptoms appear, and continued until spring.Selective serotonin reuptake inhibitors (SSRIs) are the preferred type of antidepressant for treating SAD. They increase the level of the hormone serotonin in your brain, which can help lift your mood.If you're prescribed antidepressants, you should be aware that:Common side effects of SSRIs include feeling agitated, shaky or anxious, an upset stomach and diarrhoea or constipation. These symptoms should improve after a few weeks. Check the information leaflet that comes with your medicine for a full list of possible side effects.Read more about antidepressants",https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/treatment/
504,"
                Treatment - Seasonal affective disorder (SAD)
              ","Some people with SAD find that light therapy can help improve their mood considerably. This involves sitting by a special lamp called a light box, usually for around 30 minutes to an hour each morning.Light boxes come in a variety of designs, including desk lamps and wall-mounted fixtures. They produce a very bright light. The intensity of the light is measured in lux – the higher lux, the brighter the light.The light produced by the light box simulates the sunlight that's missing during the darker winter months.It's thought the light may improve SAD by encouraging your brain to reduce the production of melatonin (a hormone that makes you sleepy) and increase the production of serotonin (a hormone that affects your mood).Sunrise alarm clocks, which gradually light up your bedroom as you wake up, may also be useful for some people.Most people can use light therapy safely. The recommended light boxes have filters that remove harmful ultraviolet (UV) rays, so there's no risk of skin or eye damage for most people.However, exposure to very bright light may not be suitable if you:Speak to a GP if you're unsure about the suitability of a particular product.Light boxes are not usually available on the NHS, so you'll need to buy one yourself if you want to try light therapy.Before using a light box, you should check the manufacturer's information and instructions regarding:Make sure that you choose a light box that is medically approved for the treatment of SAD and produced by a fully certified manufacturer.There's mixed evidence regarding the overall effectiveness of light therapy, but some studies have concluded it's effective, particularly if used first thing in the morning. It's thought that light therapy is best for producing short-term results. This means it may help relieve your symptoms when they occur, but you might still be affected by SAD next winter.When light therapy has been found to help, most people noticed an improvement in their symptoms within a week or so.It's rare for people using light therapy to have side effects. However, some people may experience:These side effects are usually mild and short-lived, but you should visit a GP if you experience any particularly troublesome side effects while using light therapy.",https://www.nhs.uk/mental-health/conditions/seasonal-affective-disorder-sad/treatment/
505,Selective mutism,"Selective mutism is an anxiety disorder where a person is unable to speak in certain social situations, such as with classmates at school or to relatives they do not see very often.It usually starts during childhood and, if left untreated, can persist into adulthood.A child or adult with selective mutism does not refuse or choose not to speak at certain times, they're literally unable to speak. The expectation to talk to certain people triggers a freeze response with feelings of anxiety and panic, and talking is impossible.In time, the person may learn to anticipate the situations that provoke this distressing reaction and do all they can to avoid them.However, people with selective mutism are able to speak freely to certain people, such as close family and friends, when nobody else is around to trigger the freeze response. Selective mutism affects about 1 in 140 young children. It's more common in girls and children who have recently migrated from their country of birth.",https://www.nhs.uk/mental-health/conditions/selective-mutism/
506,Selective mutism,"Selective mutism can start at any age, but most often starts in early childhood, between age 2 and 4. It's often first noticed when the child starts to interact with people outside their family, such as when they begin nursery or school.The main warning sign is the marked contrast in the child's ability to engage with different people, characterised by a sudden stillness and frozen facial expression when they're expected to talk to someone who's outside their comfort zone.They may avoid eye contact and appear:More confident children with selective mutism can use gestures to communicate – for example, they may nod for ""yes"" or shake their head for ""no"".But more severely affected children tend to avoid any form of communication – spoken, written or gestured.Some children may manage to respond with a few words, or they may speak in an altered voice, such as a whisper.",https://www.nhs.uk/mental-health/conditions/selective-mutism/
507,Selective mutism,"Experts regard selective mutism as a fear (phobia) of talking to certain people. The cause is not always clear, but it's known to be associated with anxiety.The child will usually have a tendency to anxiety and have difficulty taking everyday events in their stride.Find out more about anxiety in children.Many children become too distressed to speak when separated from their parents and transfer this anxiety to the adults who try to settle them.If they have a speech and language disorder or hearing problem, it can make speaking even more stressful.Some children have trouble processing sensory information such as loud noise and jostling from crowds – a condition known as sensory integration dysfunction.This can make them ""shut down"" and be unable to speak when overwhelmed in a busy environment. Again, their anxiety can transfer to other people in that environment.When mutism occurs as a symptom of post-traumatic stress, it follows a very different pattern and the child suddenly stops talking in environments where they previously had no difficulty.Another misconception is that a child with selective mutism is controlling or manipulative, or has autism. There's no relationship between selective mutism and autism, although a child may have both.",https://www.nhs.uk/mental-health/conditions/selective-mutism/
508,Selective mutism,"Left untreated, selective mutism can lead to isolation, low self-esteem and social anxiety disorder. It can continue into adolescence and adulthood if not managed.A child can successfully overcome selective mutism if it's diagnosed at an early age and appropriately managed. It's important for selective mutism to be recognised early by families and schools so they can work together to reduce a child's anxiety. Staff in early years settings and schools may receive training so they're able to provide appropriate support.If you suspect your child has selective mutism and help is not available, or there are additional concerns – for example, the child struggles to understand instructions or follow routines – speak to a GP and ask them to refer you to a local specialist service for a formal diagnosis.You can also contact a speech and language therapy clinic directly. Do not accept the opinion that your child will grow out of it or they are ""just shy"".Your GP or local integrated care board (ICB) should be able to give you the telephone number of your nearest NHS speech and language therapy service or another specialist service that can help in your area.Your child may also need to see a mental health professional or school educational psychologist. The clinician may initially want to talk to you without your child present, so you can speak freely about any anxieties you have about your child's development or behaviour.They'll want to find out whether there's a history of anxiety disorders in the family, and whether anything is causing distress, such as a disrupted routine or difficulty learning a second language. They'll also look at behavioural characteristics and take a full medical history.A person with selective mutism may not be able to speak during their assessment, but the clinician should be prepared for this and be willing to find another way to communicate.For example, they may encourage a child with selective mutism to communicate through their parents, or suggest that older children or adults write down their responses or use a computer. They may watch the child playing or watch a video of them speaking in a comfortable environment.It's possible for adults to overcome selective mutism, although they may continue to experience the psychological and practical effects of spending years without social interaction or not being able to reach their academic or occupational potential.Adults will ideally be seen by a mental health professional with access to support from a speech and language therapist or another knowledgeable professional.Selective mutism is diagnosed according to specific guidelines. These include observations about the person concerned as outlined:",https://www.nhs.uk/mental-health/conditions/selective-mutism/
509,Selective mutism,"A child with selective mutism will often have other fears and social anxieties, and they may also have additional speech and language difficulties.They're often wary of doing anything that draws attention to them because they think that by doing so, people will expect them to talk.For example, a child may not do their best in class after seeing other children being asked to read out good work, or they may be afraid to change their routine in case this provokes comments or questions. Many have a general fear of making mistakes.Accidents and urinary infections may result from being unable to ask to use the toilet and holding on for hours at a time. School-aged children may avoid eating and drinking throughout the day so they do not need to excuse themselves.Children may have difficulty with homework assignments or certain topics because they're unable to ask questions in class.Teenagers may not develop independence because they're afraid to leave the house unaccompanied. And adults may lack qualifications because they're unable to participate in college life or subsequent interviews.",https://www.nhs.uk/mental-health/conditions/selective-mutism/
510,Selective mutism,"With appropriate handling and treatment, most children are able to overcome selective mutism. But the older they are when the condition is diagnosed, the longer it will take.The effectiveness of treatment will depend on:Treatment does not focus on the speaking itself, but reducing the anxiety associated with speaking.This starts by removing pressure on the person to speak. They should then gradually progress from relaxing in their school, nursery or social setting, to saying single words and sentences to one person, before eventually being able to speak freely to all people in all settings. The need for individual treatment can be avoided if family and staff in early years settings work together to reduce the child's anxiety by creating a positive environment for them.This means:As well as these environmental changes, older children may need individual support to overcome their anxiety.Cognitive behavioural therapy (CBT) helps a person focus on how they think about themselves, the world and other people, and how their perception of these things affects their thoughts and feelings. CBT also challenges fears and preconceptions through graded exposure.Behavioural therapy concentrates on helping combat current difficulties using a gradual step-by-step approach to help conquer fears.There are several techniques based on CBT and behavioural therapy that are useful in treating selective mutism. These can be used at the same time by individuals, family members and school or college staff, possibly under the guidance of a speech and language therapist or psychologist.In graded exposure, situations causing the least anxiety are tackled first. With realistic targets and repeated exposure, the anxiety associated with these situations decreases to a manageable level.Older children and adults are encouraged to work out how much anxiety different situations cause, such as answering the phone or asking a stranger the time.In stimulus fading, the person with selective mutism communicates at ease with someone, such as their parent, when nobody else is present.Another person is gradually introduced into the situation and, once they're included in talking, the parent withdraws. The new person can introduce more people in the same way.Shaping involves using any technique that enables the person to gradually produce a response that's closer to the desired behaviour.For example, starting with non-verbal communication, gradually moving to making eye contact, saying short words and then longer sentences and, finally, 2-way conversation.Positive and negative reinforcement involves responding favourably to all forms of communication and not inadvertently encouraging avoidance and silence.If the child is under pressure to talk, they'll experience great relief when the moment passes, which will strengthen their belief that talking is a negative experience.Desensitisation is a technique that involves reducing the person's sensitivity to other people hearing their voice by sharing voice or video recordings.For example, email or instant messaging could progress to an exchange of voice recordings or voicemail messages, then more direct communication, such as telephone or Skype conversations.You could also record your child at home and encourage them to watch or listen to themselves speaking.Medicine is only really appropriate for older children, teenagers and adults whose anxiety has led to depression and other problems.Medicine should never be prescribed as an alternative to environmental changes and behavioural approaches. Though some health professionals recommend using a combination of medicine and behavioural therapies in adults with selective mutism.However, antidepressants may be used alongside a treatment programme to decrease anxiety levels, particularly if previous attempts to engage the individual in treatment have failed.",https://www.nhs.uk/mental-health/conditions/selective-mutism/
